"","X","loan_amount_000s","preapproval_name","preapproval","action_taken_name","loan_approved","action_taken","applicant_race_name_1","applicant_race_1","applicant_race_name_2","applicant_race_2","applicant_race_name_3","applicant_race_3","applicant_race_name_4","applicant_race_4","applicant_race_name_5","applicant_race_5","co_applicant","co_applicant_race_name_1","co_applicant_race_1","co_applicant_race_name_2","co_applicant_race_2","co_applicant_race_name_3","co_applicant_race_3","co_applicant_race_name_4","co_applicant_race_4","co_applicant_race_name_5","co_applicant_race_5","applicant_sex_name","applicant_sex","co_applicant_sex_name","co_applicant_sex","applicant_income_000s","denial_reason_name_1","denial_reason_1","denial_reason_name_2","denial_reason_2","denial_reason_name_3","denial_reason_3","population","minority_population","hud_median_family_income","tract_to_msamd_income","number_of_owner_occupied_units","number_of_1_to_4_family_units"
"1557",82745,37,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,24,"",NA,"",NA,"",NA,4915,6.88000011444092,63200,120.589996337891,1370,1761
"1558",8298,200,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,67,"",NA,"",NA,"",NA,5068,7.17999982833862,75200,102.389999389648,1744,2117
"1559",26517,260,"Not applicable",3,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,TRUE,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,103,"",NA,"",NA,"",NA,5961,14.8800001144409,97100,96.3199996948242,1785,2386
"1560",155954,288,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,105,"",NA,"",NA,"",NA,6464,21.2099990844727,68500,132.830001831055,1457,2383
"1561",134483,103,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,27,"",NA,"",NA,"",NA,6151,13.8999996185303,63600,99.7699966430664,1923,2581
"1562",35597,50,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,290,"Debt-to-income ratio",1,"Credit history",3,"",NA,4928,18.4899997711182,60300,103.900001525879,1583,2314
"1563",47399,563,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"Asian",2,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,313,"",NA,"",NA,"",NA,5228,14.3299999237061,73700,231.5,1230,123
"1564",85736,146,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,102,"",NA,"",NA,"",NA,8323,5.90999984741211,63200,127.730003356934,2372,3212
"1565",158232,372,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,221,"Credit application incomplete",7,"",NA,"",NA,3613,3.01999998092651,55800,109.370002746582,1249,1608
"1566",145607,235,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,97,"Collateral",4,"",NA,"",NA,5448,3.51999998092651,84000,107.839996337891,1492,2159
"1567",92815,42,"Preapproval was not requested",2,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,30,"",NA,"",NA,"",NA,6911,3.25999999046326,71100,88.4400024414062,2428,2876
"1568",29908,244,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,115,"",NA,"",NA,"",NA,4849,18.4799995422363,102600,67.870002746582,1123,2069
"1569",4005,40,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,68,"",NA,"",NA,"",NA,3933,8.92000007629395,60500,97,1221,1810
"1570",165667,140,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,75,"",NA,"",NA,"",NA,6875,19.0400009155273,83100,132.289993286133,2348,2877
"1571",33391,185,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,65,"",NA,"",NA,"",NA,6304,15.8000001907349,62600,159.360000610352,1615,2209
"1572",88015,106,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,44,"",NA,"",NA,"",NA,3281,4.23999977111816,64700,71.7699966430664,1166,2141
"1573",8369,684,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,203,"",NA,"",NA,"",NA,3797,38,73700,93.0199966430664,405,1096
"1574",97615,103,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,38,"",NA,"",NA,"",NA,7647,11.1400003433228,57800,130.970001220703,2428,3041
"1575",162427,230,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,21,"Debt-to-income ratio",1,"",NA,"",NA,6155,16.7999992370605,75000,86.0599975585938,1116,1833
"1576",52934,221,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,124,"",NA,"",NA,"",NA,3762,4.55000019073486,79600,138.830001831055,1367,1571
"1577",41513,301,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,60,"Collateral",4,"",NA,"",NA,4468,21.0400009155273,83900,91.5500030517578,1211,1750
"1578",129921,14,"Not applicable",3,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,80,"",NA,"",NA,"",NA,3579,68.8499984741211,94300,92.1600036621094,941,1169
"1579",90276,183,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,126,"",NA,"",NA,"",NA,7257,9.64999961853027,70800,115.919998168945,2429,2571
"1580",52035,75,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,14,"",NA,"",NA,"",NA,2289,76.8000030517578,57400,103.430000305176,519,1106
"1581",43089,185,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,43,"",NA,"",NA,"",NA,6105,7.57000017166138,65300,91.879997253418,1542,2073
"1582",39422,1,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,13,"Debt-to-income ratio",1,"",NA,"",NA,6433,13.8699998855591,94300,109.540000915527,1552,2093
"1583",152539,112,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,77,"",NA,"",NA,"",NA,3726,4.19000005722046,55800,111.199996948242,1367,2480
"1584",73720,314,"Not applicable",3,"Loan originated",TRUE,1,"Asian",2,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,54,"",NA,"",NA,"",NA,6587,40.2299995422363,110800,107.779998779297,1864,2071
"1585",14976,586,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,123,"",NA,"",NA,"",NA,2850,35.439998626709,63200,175.229995727539,880,1205
"1586",7336,208,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,55,"",NA,"",NA,"",NA,4717,48.4599990844727,63200,79.4599990844727,1023,1778
"1587",67714,127,"Not applicable",3,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,TRUE,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,55,"",NA,"",NA,"",NA,7751,95.1600036621094,77500,102.589996337891,2000,2361
"1588",15834,171,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,64,"Credit history",3,"",NA,"",NA,6521,3.91000008583069,81300,104.519996643066,2001,2508
"1589",129952,120,"Not applicable",3,"Loan originated",TRUE,1,"Asian",2,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,34,"",NA,"",NA,"",NA,6327,56.5699996948242,77500,94.7600021362305,889,1870
"1590",88381,393,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,TRUE,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,63,"Debt-to-income ratio",1,"",NA,"",NA,9141,46.6500015258789,67900,151.539993286133,2291,3084
"1591",30782,75,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,61,"Credit application incomplete",7,"",NA,"",NA,6352,3.98000001907349,60700,79.5699996948242,2004,2989
"1592",12298,150,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,100,"",NA,"",NA,"",NA,6769,7.55999994277954,65700,154.929992675781,2417,2605
"1593",85900,168,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,85,"",NA,"",NA,"",NA,2622,6.98000001907349,79600,120.089996337891,883,966
"1594",14456,315,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,72,"Credit history",3,"Insufficient cash (downpayment, closing costs)",5,"",NA,1704,98.7699966430664,73700,75.4700012207031,347,677
"1595",123661,238,"Preapproval was requested",1,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,64,"",NA,"",NA,"",NA,4581,16.6299991607666,52200,137.839996337891,1384,1667
"1596",118940,204,"Not applicable",3,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,36,"",NA,"",NA,"",NA,6523,9.84000015258789,67000,196.630004882812,2152,2267
"1597",101025,164,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,42,"",NA,"",NA,"",NA,3645,46.8899993896484,67900,50.6199989318848,586,990
"1598",47465,59,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,65,"Credit history",3,"",NA,"",NA,3678,17.7800006866455,65300,39.3800010681152,346,1139
"1599",54198,83,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,35,"",NA,"",NA,"",NA,2685,3.72000002861023,73900,55.310001373291,549,1077
"1600",147181,139,"Not applicable",3,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,140,"",NA,"",NA,"",NA,4653,58.7400016784668,75200,100.870002746582,886,1380
"1601",139846,310,"Not applicable",3,"Loan originated",TRUE,1,"Asian",2,"",NA,"",NA,"",NA,"",NA,TRUE,"Asian",2,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,217,"",NA,"",NA,"",NA,53812,46.0699996948242,72500,208.770004272461,13975,15386
"1602",163919,417,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,146,"Unverifiable information",6,"",NA,"",NA,2654,28.2600002288818,59200,96.75,861,2318
"1603",115085,141,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,50,"",NA,"",NA,"",NA,4158,12.9399995803833,65600,114.48999786377,1395,1602
"1604",129900,198,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,43,"",NA,"",NA,"",NA,5554,27.3299999237061,77500,128.389999389648,2366,2558
"1605",18887,10,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,39,"Debt-to-income ratio",1,"",NA,"",NA,6896,99.9700012207031,57400,70.620002746582,1820,3042
"1606",114246,119,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,63,"Other",9,"",NA,"",NA,3295,5.92000007629395,72200,84.1600036621094,830,1266
"1607",46382,185,"Not applicable",3,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,68,"",NA,"",NA,"",NA,6022,36.2799987792969,63200,67.75,1214,2110
"1608",18253,28,"Preapproval was requested",1,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,34,"",NA,"",NA,"",NA,2110,32.939998626709,67900,159.419998168945,594,657
"1609",152934,310,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,45,"Employment history",2,"Debt-to-income ratio",1,"",NA,4215,77.8899993896484,63200,157.429992675781,812,1102
"1610",128653,2375,"Not applicable",3,"Loan originated",TRUE,1,"Asian",2,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,616,"",NA,"",NA,"",NA,8486,37.1800003051758,73700,212.179992675781,1036,344
"1611",42220,75,"Preapproval was not requested",2,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,18,"",NA,"",NA,"",NA,4488,96.9700012207031,45300,64.3300018310547,950,1496
"1612",67655,290,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,117,"",NA,"",NA,"",NA,7351,20.5699996948242,62600,146.440002441406,2005,2772
"1613",77551,284,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,186,"",NA,"",NA,"",NA,4624,7.09000015258789,90200,176.570007324219,1407,1627
"1614",95156,90,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,52,"",NA,"",NA,"",NA,5177,29.3199996948242,60500,87.4300003051758,1638,3202
"1615",91965,100,"Not applicable",3,"Loan originated",TRUE,1,"Asian",2,"Native Hawaiian or Other Pacific Islander",4,"White",5,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,39,"",NA,"",NA,"",NA,3414,23.4599990844727,68800,75.879997253418,785,1076
"1616",41834,36,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,50,"Credit application incomplete",7,"",NA,"",NA,2495,33.5099983215332,46500,100.150001525879,763,1488
"1617",64502,564,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,211,"",NA,"",NA,"",NA,13435,17.7600002288818,53700,152.639999389648,4364,4989
"1618",100830,76,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,TRUE,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,72,"",NA,"",NA,"",NA,2852,57.8199996948242,64300,95.620002746582,548,1188
"1619",153541,154,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,68,"",NA,"",NA,"",NA,5676,11.9099998474121,75000,91.1399993896484,1154,1244
"1620",80839,473,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,112,"",NA,"",NA,"",NA,3525,39.3800010681152,73700,134.380004882812,859,1041
"1621",70261,424,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,298,"",NA,"",NA,"",NA,6367,10.2200002670288,74300,122.379997253418,2111,3031
"1622",46161,196,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,107,"",NA,"",NA,"",NA,6896,4.15000009536743,55200,108.580001831055,1945,3422
"1623",158801,277,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,58,"",NA,"",NA,"",NA,2265,85.9199981689453,63200,63.6699981689453,316,499
"1624",111395,88,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,31,"",NA,"",NA,"",NA,7007,11.8000001907349,61400,77.2799987792969,1857,3017
"1625",95466,100,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,300,"",NA,"",NA,"",NA,2667,66.9700012207031,53700,65.7799987792969,209,1081
"1626",142135,215,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,119,"",NA,"",NA,"",NA,3228,6.69000005722046,75000,114.370002746582,1105,1291
"1627",158867,174,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,37,"",NA,"",NA,"",NA,3448,71.0599975585938,73400,66.870002746582,676,1063
"1628",123288,75,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,27,"Unverifiable information",6,"",NA,"",NA,4201,14.6899995803833,75000,85.5800018310547,841,1332
"1629",134443,40,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,214,"",NA,"",NA,"",NA,4221,14.3299999237061,90200,107.540000915527,1395,1605
"1630",155937,179,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,42,"",NA,"",NA,"",NA,5084,7.01999998092651,53800,136.389999389648,1604,2302
"1631",115113,155,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,188,"",NA,"",NA,"",NA,6530,11.039999961853,73400,153.220001220703,2058,2194
"1632",29630,28,"Not applicable",3,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,32,"",NA,"",NA,"",NA,6367,64.7099990844727,77500,80.75,1116,1151
"1633",147436,236,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,50,"",NA,"",NA,"",NA,2397,18.5200004577637,59800,102.5,988,1442
"1634",124563,142,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,110,"",NA,"",NA,"",NA,3655,20.5699996948242,56800,96.5,815,1213
"1635",111647,59,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,17,"",NA,"",NA,"",NA,6741,20.5300006866455,66600,80.879997253418,1800,2827
"1636",84720,485,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,212,"Collateral",4,"",NA,"",NA,1528,37.2400016784668,73700,142.070007324219,595,5
"1637",137446,75,"Not applicable",3,"Loan originated",TRUE,1,"Native Hawaiian or Other Pacific Islander",4,"",NA,"",NA,"",NA,"",NA,TRUE,"Native Hawaiian or Other Pacific Islander",4,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,112,"",NA,"",NA,"",NA,4657,76.9199981689453,63200,104.779998779297,747,1111
"1638",38547,319,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,147,"",NA,"",NA,"",NA,5453,6.40000009536743,64300,163.789993286133,1660,2798
"1639",147311,396,"Not applicable",3,"Loan originated",TRUE,1,"Asian",2,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,68,"",NA,"",NA,"",NA,7273,36.3400001525879,73700,131.259994506836,1946,2391
"1640",24119,66,"Not applicable",3,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,59,"",NA,"",NA,"",NA,4304,9.55000019073486,50800,109.180000305176,1486,1873
"1641",52409,81,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,112,"",NA,"",NA,"",NA,2350,40.4300003051758,78700,88.8300018310547,1046,1164
"1642",106832,370,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,49,"",NA,"",NA,"",NA,5041,61.8899993896484,63200,156.479995727539,1066,1355
"1643",17717,214,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,40,"",NA,"",NA,"",NA,3500,5.03000020980835,77500,131.509994506836,1252,1337
"1644",145850,251,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Female",2,99,"",NA,"",NA,"",NA,4140,17.7999992370605,63200,103.199996948242,1218,2578
"1645",127153,15,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,85,"Credit history",3,"",NA,"",NA,7480,10.3599996566772,68500,114.910003662109,1753,2878
